alpha,beta,mu_lat,var_lat,c,d,k_1,k_2,stb_1,stb_2,mu_1,mu_2,p_ber
0.000413985,0.358549,1.70696,5.03469,7.39167,2,0.273972,10,1,1,5.66562e-05,7.71001e-06,0.140263
0.000413985,0.358549,1.70696,4.94438,8.66936,2,0.327095,10,1,1,5.66562e-05,7.71001e-06,0.140263
0.000413985,0.429948,1.55154,4.93747,8.51167,2,0.26078,10,1,1,5.66562e-05,7.71001e-06,0.142683
0.00093432,0.429948,1.55154,4.86677,7.782,2,0.345974,10,1,1,5.66562e-05,7.71001e-06,0.142683
0.00093432,0.429948,1.55154,5.41418,8.17379,2,0.308918,10,1,1,5.66562e-05,7.71001e-06,0.151451
0.000956532,0.429948,1.55154,5.01492,7.91332,2,0.308918,10,1,1,5.66562e-05,7.71001e-06,0.155301
0.000956532,0.546538,1.28621,4.90836,8.87719,2,0.317665,10,1,1,6.61154e-05,7.71001e-06,0.152721
0.00117996,0.546538,1.28621,4.94197,9.25919,2,0.366063,10,1,1,6.61154e-05,8.15808e-06,0.161011
0.00133934,0.546538,1.28621,5.25183,10.7006,2,0.386307,10,1,1,6.61154e-05,9.14674e-06,0.161011
0.00133934,0.546538,1.58754,5.26103,11.5414,2,0.423306,10,1,1,6.61154e-05,1.13996e-05,0.161011
0.00133934,0.521219,1.58754,5.35037,11.5414,2,0.421918,10,1,1,6.61154e-05,5.75955e-06,0.161011
0.00133934,0.521219,1.58754,5.46148,12.8652,2,0.425437,10,1,1,6.61154e-05,5.75955e-06,0.156367
0.00133934,0.521219,1.58754,5.49079,12.9933,2,0.422595,10,1,1,6.61154e-05,5.75955e-06,0.156367
0.000206392,0.521219,1.58754,5.46757,14.5009,2,0.374795,10,1,1,6.61154e-05,5.25503e-06,0.156367
0.000486834,0.521219,2.11416,5.43914,16.6147,2,0.346011,10,1,1,5.93125e-05,5.25503e-06,0.156367
0.000486834,0.302308,2.11416,5.29023,16.3186,2,0.371886,10,1,1,5.93125e-05,5.25503e-06,0.151059
0.00070922,0.302308,2.11416,5.35331,16.3186,2,0.383551,10,1,1,5.93125e-05,5.25503e-06,0.151059
0.000265702,0.302308,2.11416,5.2488,14.5104,2,0.3529,10,1,1,5.93125e-05,5.25503e-06,0.15446
0.00107847,0.302308,2.11416,5.80191,14.5447,2,0.373311,10,1,1,5.93125e-05,5.25503e-06,0.15446
0.000799234,0.360314,2.11416,5.98491,14.8919,2,0.300977,10,1,1,5.93125e-05,5.25503e-06,0.15446
0.00245028,0.360314,1.73089,5.75611,14.5195,2,0.323809,10,1,1,5.93125e-05,5.25503e-06,0.15446
0.00231402,0.360314,1.73089,5.69827,15.1861,2,0.267773,10,1,1,5.93125e-05,5.25503e-06,0.157554
0.000625037,0.360314,1.73089,5.64797,15.5585,2,0.282709,10,1,1,5.93125e-05,5.25503e-06,0.157554
0.000625037,0.360314,1.53858,5.64797,15.5585,2,0.209251,10,1,1,5.93125e-05,5.25503e-06,0.157554
0.000728125,0.360314,1.90373,5.58741,15.5585,2,0.203661,10,1,1,5.93125e-05,5.25503e-06,0.157554
0.00148387,0.360314,1.90373,5.78423,15.259,2,0.305669,10,1,1,5.93125e-05,5.25503e-06,0.157554
0.00148387,0.360314,1.85179,5.87503,15.0518,2,0.329564,10,1,1,5.93125e-05,8.88988e-06,0.162915
0.00148387,0.360314,2.10439,6.12587,15.329,2,0.356324,10,1,1,5.93125e-05,8.91931e-06,0.162915
0.00262805,0.360314,2.10439,6.31792,14.0244,2,0.347639,10,1,1,5.93125e-05,6.29246e-06,0.162915
0.00262805,0.360314,2.10439,6.32986,14.8875,2,0.3677,10,1,1,5.73696e-05,6.29246e-06,0.162915
0.00183387,0.425988,1.99249,6.66746,12.823,2,0.32049,10,1,1,5.73696e-05,6.29246e-06,0.153599
0.00205271,0.425988,1.99249,6.34971,12.6403,2,0.277682,10,1,1,5.73696e-05,6.29246e-06,0.153599
0.000726062,0.425988,1.99249,6.28301,12.4504,2,0.271582,10,1,1,5.73696e-05,6.29246e-06,0.153599
0.000726062,0.425988,1.99249,6.02622,12.4504,2,0.236218,10,1,1,5.73696e-05,6.29246e-06,0.155633
0.00182243,0.425988,1.67651,6.03267,13.203,2,0.214996,10,1,1,5.73696e-05,6.29246e-06,0.155633
0.000168297,0.425988,1.67651,6.03267,13.1682,2,0.316773,10,1,1,5.73696e-05,6.29246e-06,0.155633
1.60809e-05,0.425988,1.67651,5.78125,13.1682,2,0.316773,10,1,1,4.53431e-05,6.29246e-06,0.155633
0.00131161,0.425988,1.43378,5.78125,12.4055,2,0.29582,10,1,1,4.53431e-05,6.29246e-06,0.158352
0.00220154,0.425988,1.96172,5.57872,11.4243,2,0.324658,10,1,1,4.53431e-05,6.29246e-06,0.158352
0.0028021,0.425988,1.96172,5.21264,10.0221,2,0.324658,10,1,1,5.8704e-05,6.29246e-06,0.158352
0.00304991,0.425988,1.96172,5.21457,10.0221,2,0.324658,10,1,1,5.8704e-05,6.29246e-06,0.158352
0.00349091,0.425988,1.96172,5.07207,10.0221,2,0.317864,10,1,1,5.8704e-05,6.29246e-06,0.146813
0.00363661,0.425988,1.54178,5.29538,10.2126,2,0.313283,10,1,1,5.8704e-05,6.9407e-06,0.149696
0.00303163,0.425988,1.6369,5.35836,10.6993,2,0.270468,10,1,1,5.8704e-05,6.9407e-06,0.149945
0.00303163,0.37869,1.6369,5.24481,11.0559,2,0.290331,10,1,1,5.8704e-05,6.9407e-06,0.149945
0.00261637,0.37869,1.6369,5.27936,10.2535,2,0.290331,10,1,1,6.20635e-05,6.9407e-06,0.149945
0.00300875,0.37869,1.6369,5.15453,10.8568,2,0.235029,10,1,1,6.20635e-05,6.9407e-06,0.142433
0.00274561,0.37869,1.6369,4.97371,9.20891,2,0.287704,10,1,1,6.20635e-05,6.9407e-06,0.143898
0.00274561,0.37869,1.6369,4.97371,9.1048,2,0.3049,10,1,1,6.20635e-05,6.9407e-06,0.143898
0.00258482,0.37869,1.6369,4.97371,9.1048,2,0.318434,10,1,1,6.63665e-05,6.23796e-06,0.143898
0.00258482,0.37869,1.67717,5.35048,9.44856,2,0.333976,10,1,1,6.63665e-05,6.61879e-06,0.143898
0.00257889,0.37869,1.67717,5.18258,8.7633,2,0.311223,10,1,1,6.63665e-05,6.61879e-06,0.155281
0.0017121,0.37869,1.67717,5.33791,8.71552,2,0.286474,10,1,1,6.63665e-05,6.61879e-06,0.154916
0.00156662,0.37869,1.67717,5.33791,7.46706,2,0.269,10,1,1,6.63665e-05,6.61879e-06,0.151928
0.00148789,0.37869,1.91993,5.268,7.87165,2,0.288721,10,1,1,6.63665e-05,6.61879e-06,0.151928
0.00131401,0.545942,1.91993,5.16687,6.98132,2,0.288721,10,1,1,6.63665e-05,6.61879e-06,0.152357
0.00164431,0.302828,1.76112,4.98871,8.35647,2,0.284076,10,1,1,6.21812e-05,6.61879e-06,0.152574
0.000651526,0.824866,1.76112,5.10945,8.35647,2,0.284076,10,1,1,6.21812e-05,7.82715e-06,0.164066
0.00134257,0.824866,1.76112,5.25101,8.35647,2,0.235998,10,1,1,6.21812e-05,7.82715e-06,0.162887
0.00187926,0.824866,1.76112,5.24758,8.6325,2,0.235998,10,1,1,6.21812e-05,7.82715e-06,0.154332
0.00184623,0.824866,1.6552,5.22348,8.61969,2,0.233746,10,1,1,5.78514e-05,6.21848e-06,0.154332
0.00124193,0.824866,1.6552,5.24558,9.65298,2,0.233746,10,1,1,5.41009e-05,6.21848e-06,0.154332
0.00124193,0.824866,1.6552,5.32639,9.05169,2,0.151631,10,1,1,5.41009e-05,7.51132e-06,0.154332
0.00185702,0.824866,1.6552,5.19688,9.55528,2,0.17503,10,1,1,4.60256e-05,4.36642e-06,0.154332
0.00116211,0.824866,1.6552,5.29531,9.47707,2,0.175588,10,1,1,4.64565e-05,4.36642e-06,0.151747
0.00116211,0.824866,1.65037,5.27475,8.3975,2,0.140179,10,1,1,4.64565e-05,4.36642e-06,0.151747
0.00244023,0.824866,1.65037,5.17392,6.55712,2,0.11077,10,1,1,4.64565e-05,9.69627e-06,0.151136
0.00220522,0.520596,1.75445,5.23114,6.55525,2,0.105429,10,1,1,4.64565e-05,8.41346e-06,0.151136
0.00209249,0.520596,2.30959,5.24107,6.412,2,0.0498391,10,1,1,4.92227e-05,8.41346e-06,0.151136
0.000525111,0.520596,2.30959,5.16513,6.84967,2,0.0846744,10,1,1,4.92227e-05,8.96193e-06,0.151136
0.000525111,0.520596,2.28023,5.08106,8.33919,2,0.0846744,10,1,1,4.92227e-05,8.96193e-06,0.151136
0.000954459,0.579765,2.27677,4.989,7.10466,2,0.122315,10,1,1,6.13734e-05,8.96193e-06,0.153852
0.000108967,0.579765,2.27677,4.65863,7.10466,2,0.137682,10,1,1,6.13734e-05,8.96193e-06,0.159735
0.000108967,0.579765,2.13102,4.68409,7.46554,2,0.146494,10,1,1,5.07849e-05,8.96193e-06,0.159735
0.000425354,0.579765,2.20977,4.67063,6.42002,2,0.146494,10,1,1,5.07849e-05,8.96193e-06,0.161372
0.000425354,0.483272,2.20977,4.59656,5.98715,2,0.163935,10,1,1,5.07849e-05,8.96193e-06,0.161372
0.000425354,0.483272,2.20977,4.68528,6.17118,2,0.190125,10,1,1,5.07849e-05,8.96193e-06,0.161372
0.000425354,0.483272,1.94285,4.99374,7.02442,2,0.134902,10,1,1,5.07849e-05,8.96193e-06,0.161372
0.000425354,0.46382,2.00295,5.09193,5.71765,2,0.102956,10,1,1,5.07849e-05,7.48861e-06,0.161372
0.00111859,0.46382,2.00295,4.72405,6.97625,2,0.171319,10,1,1,5.07849e-05,7.06263e-06,0.161372
0.00111859,0.46382,2.00295,4.59968,6.20159,2,0.171319,10,1,1,5.07849e-05,5.79825e-06,0.161372
0.000741232,0.437791,2.00295,4.85607,6.20159,2,0.227837,10,1,1,5.07849e-05,5.79825e-06,0.161372
0.00181142,0.437791,2.00295,4.86163,7.51357,2,0.279509,10,1,1,5.07849e-05,5.79825e-06,0.161372
0.00181142,0.437791,2.34447,4.66534,8.30966,2,0.251647,10,1,1,5.07849e-05,5.79825e-06,0.170677
0.00148659,0.437791,2.34447,4.50519,7.4059,2,0.283859,10,1,1,5.07849e-05,5.79825e-06,0.170677
0.00148659,0.437791,2.28407,4.54758,7.4059,2,0.213806,10,1,1,5.07849e-05,5.79825e-06,0.170677
0.00221759,0.437791,1.8289,4.8669,6.09737,2,0.283998,10,1,1,5.07849e-05,5.79825e-06,0.170677
0.00162803,0.546068,1.67663,5.16107,6.86415,2,0.235742,10,1,1,5.07849e-05,5.79825e-06,0.169719
0.00162803,0.289903,1.67663,4.71146,6.86415,2,0.226682,10,1,1,5.07849e-05,7.2958e-06,0.179848
0.000612505,0.289903,2.73995,4.5566,6.4673,2,0.260062,10,1,1,4.88947e-05,6.38141e-06,0.171392
0.000204959,0.289903,2.42993,4.38923,6.4673,2,0.260062,10,1,1,4.88947e-05,6.38141e-06,0.171392
0.000204959,0.221588,2.42993,4.17791,7.16988,2,0.262383,10,1,1,4.88947e-05,6.38141e-06,0.171392
0.000204959,0.221588,2.42993,4.30351,6.88046,2,0.313969,10,1,1,4.88947e-05,6.38141e-06,0.176857
0.000763103,0.221588,2.71256,4.30664,6.61644,2,0.288826,10,1,1,4.88947e-05,6.38141e-06,0.169225
0.000763103,0.221588,2.57331,4.60373,6.35792,2,0.319635,10,1,1,4.88947e-05,6.38141e-06,0.174836
0.000526543,0.462192,2.38498,4.76501,6.35792,2,0.319635,10,1,1,4.88947e-05,6.38141e-06,0.174836
0.000526543,0.462192,2.38498,4.94333,6.35792,2,0.247986,10,1,1,4.88947e-05,6.38141e-06,0.174836
0.00153383,0.462192,2.38498,4.68758,6.35792,2,0.286376,10,1,1,4.88947e-05,6.38141e-06,0.178546
0.00124411,0.462192,2.38498,4.67453,5.9666,2,0.286376,10,1,1,4.88947e-05,5.73234e-06,0.182761
0.00124411,0.462192,2.38498,4.66172,5.96566,2,0.278166,10,1,1,5.32288e-05,5.73234e-06,0.182761
0.000770535,0.462192,2.41246,4.71831,5.18239,2,0.228983,10,1,1,5.32288e-05,5.73234e-06,0.182761
0.00045445,0.462192,2.45898,4.59025,5.18239,2,0.243054,10,1,1,5.32288e-05,5.73234e-06,0.182761
0.00045445,0.462192,2.45898,4.85342,5.18239,2,0.243054,10,1,1,5.32288e-05,5.73234e-06,0.182761
0.000300655,0.462192,2.45898,4.72036,7.43444,2,0.22235,10,1,1,5.32288e-05,5.73234e-06,0.18027
1.68036e-05,0.462192,2.45898,4.96774,7.28831,2,0.196429,10,1,1,5.32288e-05,6.99234e-06,0.178605
1.68036e-05,0.462192,2.45898,5.07045,6.22918,2,0.196429,10,1,1,5.32288e-05,6.99234e-06,0.178605
0.000312728,0.637029,2.54058,5.10801,6.62648,2,0.199262,10,1,1,5.32288e-05,6.58395e-06,0.178605
0.000312728,0.637029,2.38392,5.00492,5.50616,2,0.199262,10,1,1,5.32288e-05,6.58395e-06,0.176804
0.000312728,0.637029,2.38392,5.39491,4.85166,2,0.257973,10,1,1,5.32288e-05,6.58395e-06,0.176488
0.000114528,0.569177,2.38392,5.39396,4.16978,2,0.258669,10,1,1,5.28898e-05,6.58395e-06,0.185978
0.000114528,0.569177,2.38392,5.22758,5.50517,2,0.174901,10,1,1,5.28898e-05,6.58395e-06,0.185714
0.000114528,0.569177,2.38392,5.48639,5.30688,2,0.226383,10,1,1,5.28898e-05,6.58395e-06,0.185714
0.000114528,0.516869,2.38392,5.57212,5.30688,2,0.226383,10,1,1,5.28898e-05,6.58395e-06,0.181497
0.000415886,0.402995,2.38392,5.61052,7.10773,2,0.262129,10,1,1,5.28898e-05,9.0739e-06,0.181782
0.000415886,0.402995,2.38392,5.36756,4.9471,2,0.255143,10,1,1,5.28898e-05,7.35091e-06,0.181999
0.000398985,0.402995,2.3935,5.40235,5.12019,2,0.255143,10,1,1,5.64076e-05,7.67258e-06,0.180864
0.000398985,0.402995,2.1906,5.69232,5.35415,2,0.278341,10,1,1,5.64076e-05,7.22684e-06,0.180864
0.000398985,0.402995,2.1906,5.59799,6.32049,2,0.3517,10,1,1,5.64076e-05,7.22684e-06,0.183499
0.000398985,0.402995,1.99888,5.52773,5.17092,2,0.342128,10,1,1,5.04134e-05,7.22684e-06,0.17795
0.000398985,0.402995,1.99888,5.70832,5.17092,2,0.380685,10,1,1,5.58871e-05,7.22684e-06,0.19086
0.000398985,0.440638,1.99888,5.70832,7.28484,2,0.313773,10,1,1,5.58871e-05,6.37563e-06,0.185442
0.00127526,0.440638,1.99888,5.66976,9.14816,2,0.279565,10,1,1,5.58871e-05,6.37563e-06,0.185442
0.00127526,0.440638,2.22503,5.66976,9.14066,2,0.278036,10,1,1,5.58871e-05,6.51141e-06,0.179462
0.0023408,0.440638,1.75711,5.72341,9.1248,2,0.221186,10,1,1,5.56206e-05,6.51141e-06,0.177816
0.00229945,0.440638,1.75711,5.86059,7.91164,2,0.213359,10,1,1,5.56206e-05,8.34871e-06,0.177816
0.00361038,0.440638,1.75711,5.60161,8.03981,2,0.211764,10,1,1,5.56206e-05,8.34871e-06,0.187885
0.0024096,0.440638,1.75711,5.57934,8.56615,2,0.170956,10,1,1,5.56206e-05,5.81458e-06,0.187885
0.00269018,0.440638,1.88694,5.68725,7.98402,2,0.104118,10,1,1,5.56206e-05,6.06019e-06,0.187885
0.00269018,0.440638,1.3567,5.35514,7.47967,2,0.197608,10,1,1,5.56206e-05,7.42159e-06,0.187885
0.00255428,0.40944,2.17589,5.3458,7.57167,2,0.266839,10,1,1,5.56206e-05,7.42159e-06,0.191851
0.00289328,0.560097,2.17589,5.08346,7.29908,2,0.285628,10,1,1,5.56206e-05,7.42159e-06,0.19115
0.00403995,0.560097,2.17589,4.76472,6.8516,2,0.334957,10,1,1,5.56206e-05,7.42159e-06,0.19115
0.00368136,0.560097,2.17589,4.73158,8.22625,2,0.334957,10,1,1,5.56206e-05,8.87847e-06,0.19115
0.00318396,0.560097,2.04072,4.71596,7.50768,2,0.36346,10,1,1,5.56206e-05,7.43337e-06,0.19115
0.00356231,0.560097,2.24651,4.63566,7.68816,2,0.371034,10,1,1,5.56206e-05,7.43337e-06,0.198105
0.00442069,0.560097,2.24651,4.88572,7.86393,2,0.37848,10,1,1,5.56206e-05,7.43337e-06,0.198105
0.00349851,0.560097,2.12546,4.9828,7.9382,2,0.340873,10,1,1,5.56206e-05,7.43337e-06,0.198105
0.00360265,0.560097,2.12546,4.64198,6.78391,2,0.422655,10,1,1,5.56206e-05,6.73182e-06,0.196758
0.00374277,0.560097,2.12546,4.64198,6.21225,2,0.484521,10,1,1,5.88266e-05,6.03232e-06,0.194371
0.00351124,0.560097,2.12546,4.60014,5.71459,2,0.484521,10,1,1,5.88266e-05,6.03232e-06,0.200901
0.00182012,0.560097,2.12546,4.60014,4.29066,2,0.440964,10,1,1,5.88266e-05,6.03232e-06,0.200901
0.000782901,0.560097,2.12546,4.68196,4.41733,2,0.41891,10,1,1,5.88266e-05,6.03232e-06,0.200901
0.000782901,0.560097,2.69679,4.15833,4.41733,2,0.43963,10,1,1,5.88266e-05,6.03232e-06,0.213657
0.000782901,0.560097,2.69679,4.25764,3.7318,2,0.432458,10,1,1,5.08492e-05,6.03232e-06,0.213657
0.000782901,0.560097,2.69679,4.03444,3.7318,2,0.383635,10,1,1,5.08492e-05,6.03232e-06,0.213657
0.000782901,0.560097,2.93945,4.02485,3.7318,2,0.364088,10,1,1,5.08492e-05,6.03232e-06,0.211118
0.000782901,0.560097,3.1831,4.13439,4.49928,2,0.328306,10,1,1,5.08492e-05,6.03232e-06,0.222733
0.000782901,0.560097,3.1831,3.95295,4.93534,2,0.321483,10,1,1,5.08492e-05,6.19506e-06,0.222733
0.000782901,0.560097,2.52239,3.86621,4.93534,2,0.320036,10,1,1,5.08492e-05,6.19506e-06,0.225251
0.000782901,0.560097,2.52239,3.92634,5.81635,2,0.279807,10,1,1,5.08492e-05,6.19506e-06,0.225251
8.63187e-05,0.560097,3.14688,3.68145,5.81635,2,0.279807,10,1,1,5.08492e-05,6.19506e-06,0.225251
8.63187e-05,0.560097,3.14688,4.10935,5.18418,2,0.343377,10,1,1,5.08492e-05,6.19506e-06,0.225438
0.00066405,0.560097,2.50012,4.46274,4.49284,2,0.394414,10,1,1,5.08492e-05,6.19506e-06,0.221079
0.00066405,0.560097,2.50012,4.7273,4.77551,2,0.319297,10,1,1,5.08492e-05,6.19506e-06,0.221079
0.00066405,0.560097,2.50012,4.84751,4.63687,2,0.224138,10,1,1,5.08492e-05,6.19506e-06,0.223352
0.00066405,0.560097,2.50012,4.7298,5.17309,2,0.284923,10,1,1,5.08492e-05,5.04977e-06,0.223352
0.000251912,0.560097,2.50012,5.17908,4.85078,2,0.287152,10,1,1,5.08492e-05,5.04977e-06,0.223352
0.000251912,0.560097,2.54973,5.26296,4.44119,2,0.31031,10,1,1,5.08492e-05,6.22471e-06,0.218931
0.000251912,0.560097,2.54973,5.35735,4.25496,2,0.178966,10,1,1,5.08492e-05,6.22471e-06,0.218931
0.000934815,0.560097,2.54973,5.45723,4.44417,2,0.194011,10,1,1,5.08492e-05,6.22471e-06,0.218931
0.00166014,0.560097,1.58145,5.38651,4.44417,2,0.205769,10,1,1,5.08492e-05,6.22471e-06,0.218931
0.00300868,0.560097,1.58145,5.49217,4.54125,2,0.21057,10,1,1,5.6678e-05,6.22471e-06,0.226012
0.00213011,0.385412,2.15214,5.40415,4.49954,2,0.324028,10,1,1,5.6678e-05,6.22471e-06,0.226012
0.00254777,0.385412,2.15214,5.34706,4.49954,2,0.358286,10,1,1,5.6678e-05,6.22471e-06,0.226012
0.00183398,0.385412,1.50301,5.34706,5.26441,2,0.332492,10,1,1,5.6678e-05,6.22471e-06,0.226012
0.00208743,0.385412,2.17072,5.19911,6.14597,2,0.304348,10,1,1,5.6678e-05,6.22471e-06,0.226176
0.00208743,0.385412,1.74868,5.07574,4.66021,2,0.241878,10,1,1,4.91753e-05,8.47634e-06,0.226176
0.000251827,0.385412,1.74868,4.63226,6.71798,2,0.15536,10,1,1,5.49851e-05,8.83993e-06,0.226176
0.000407775,0.385412,2.58853,4.63226,7.09744,2,0.151513,10,1,1,5.49851e-05,6.09641e-06,0.226176
0.00136279,0.385412,2.96489,5.13759,9.0857,2,0.194251,10,1,1,5.49851e-05,6.09641e-06,0.226694
0.000841281,0.37672,2.96489,5.13759,8.86495,2,0.228547,10,1,1,5.49851e-05,7.43552e-06,0.226694
0.00116947,0.37672,2.96489,5.09253,9.10048,2,0.265599,10,1,1,5.49851e-05,5.03235e-06,0.224291
0.00116947,0.37672,2.90415,5.26469,8.40974,2,0.226086,10,1,1,5.49851e-05,6.50934e-06,0.224291
0.00199217,0.37672,1.79351,5.26469,8.90801,2,0.265647,10,1,1,5.49851e-05,6.50934e-06,0.225848
0.00117314,0.37672,1.79351,5.3671,9.33599,2,0.218082,10,1,1,5.49851e-05,6.50934e-06,0.226457
2.03705e-05,0.37672,2.17352,5.4222,9.33599,2,0.212934,10,1,1,5.40346e-05,6.50934e-06,0.226457
2.03705e-05,0.37672,2.01067,5.4742,8.56609,2,0.245777,10,1,1,5.40346e-05,6.50934e-06,0.221377
2.03705e-05,0.37672,2.01067,5.70769,8.56609,2,0.179313,10,1,1,5.48949e-05,8.75054e-06,0.221377
2.03705e-05,0.37672,2.01067,5.45171,8.35127,2,0.173916,10,1,1,5.47918e-05,8.75054e-06,0.221377
2.03705e-05,0.37672,2.21022,5.51082,8.35127,2,0.16071,10,1,1,5.47918e-05,7.87217e-06,0.221377
2.03705e-05,0.557983,1.6271,5.51082,8.25747,2,0.16071,10,1,1,5.47918e-05,6.71619e-06,0.221377
2.03705e-05,0.642624,2.21682,5.32158,8.03951,2,0.145798,10,1,1,5.47918e-05,6.71619e-06,0.21102
2.03705e-05,0.642624,2.21682,5.29992,8.91168,2,0.182439,10,1,1,5.47918e-05,6.71619e-06,0.21102
2.03705e-05,0.61575,2.21682,5.0871,8.60281,2,0.183475,10,1,1,5.47918e-05,4.94743e-06,0.208053
0.000858472,0.61575,2.21682,5.33974,9.53043,2,0.225423,10,1,1,5.47918e-05,4.94743e-06,0.206251
0.00150641,0.61575,2.21682,5.26943,9.9789,2,0.228373,10,1,1,5.59635e-05,4.94743e-06,0.205502
0.000695454,0.61575,2.21682,5.56373,10.5608,2,0.228373,10,1,1,5.59635e-05,4.94743e-06,0.205502
0.000843696,0.61575,2.21682,5.28462,10.7258,2,0.25237,10,1,1,5.59635e-05,4.94743e-06,0.20462
0.000843696,0.61575,2.21682,5.30116,10.8535,2,0.0909644,10,1,1,5.59635e-05,4.94743e-06,0.20462
0.000843696,0.61575,2.21682,5.38375,11.8776,2,0.0869258,10,1,1,5.59635e-05,4.94743e-06,0.213165
0.00265882,0.61575,2.0151,5.17541,11.7946,2,0.174529,10,1,1,5.59635e-05,4.94743e-06,0.21214
0.00130749,0.61575,2.0151,5.37127,11.7946,2,0.170976,10,1,1,5.59635e-05,4.94743e-06,0.21214
0.0022615,0.61575,2.0151,5.68485,11.1845,2,0.197844,10,1,1,5.59635e-05,5.43708e-06,0.203717
0.0022527,0.61575,2.0151,5.82792,11.7129,2,0.258259,10,1,1,5.59635e-05,5.43708e-06,0.203717
0.00161908,0.61575,2.0151,5.83055,11.6822,2,0.262026,10,1,1,5.59635e-05,8.07736e-06,0.203717
0.00191946,0.61575,1.84049,6.18333,11.6822,2,0.246532,10,1,1,5.59635e-05,8.07736e-06,0.203168
0.00191946,0.61575,1.84049,5.79527,11.6822,2,0.244953,10,1,1,5.59635e-05,8.07736e-06,0.203168
0.0025897,0.61575,1.84049,5.92624,10.6413,2,0.290522,10,1,1,5.59635e-05,6.59391e-06,0.193226
0.00210026,0.755623,2.53493,5.89304,10.7994,2,0.331921,10,1,1,5.59635e-05,6.4401e-06,0.193226
0.00200242,0.755623,2.53493,6.00443,9.42889,2,0.401807,10,1,1,5.59635e-05,6.4401e-06,0.202086
0.00201008,0.530571,1.9277,6.13169,9.84372,2,0.406566,10,1,1,5.59635e-05,6.4401e-06,0.202086
0.00201008,0.530571,1.9277,6.31381,10.7565,2,0.399873,10,1,1,5.59635e-05,6.4401e-06,0.202086
0.00236106,0.530571,1.9277,6.75166,10.7565,2,0.396029,10,1,1,5.59635e-05,6.4401e-06,0.203668
0.00428745,0.530571,1.9277,6.81475,9.94651,2,0.380476,10,1,1,5.59635e-05,7.24656e-06,0.203668
0.00477953,0.530571,1.9277,6.94736,9.62934,2,0.380476,10,1,1,5.59635e-05,6.95003e-06,0.203668
0.00468729,0.530571,2.08124,7.18812,8.12868,2,0.371488,10,1,1,5.59635e-05,8.61367e-06,0.203668
0.00425981,0.530571,1.47394,7.28417,8.20552,2,0.40897,10,1,1,5.59635e-05,8.61367e-06,0.211199
0.00459202,0.530571,1.47394,7.59385,8.90652,2,0.410982,10,1,1,5.59635e-05,8.61367e-06,0.211199
0.003061,0.530571,1.47394,7.65633,9.26836,2,0.410982,10,1,1,5.59635e-05,8.61367e-06,0.208257
0.00304035,0.530571,1.79329,7.67474,7.86941,2,0.33458,10,1,1,5.59635e-05,7.39972e-06,0.213136
0.00272768,0.348151,2.12915,7.18552,7.86941,2,0.281751,10,1,1,5.59635e-05,7.39972e-06,0.213136
0.00248249,0.348151,2.02319,7.08793,8.20477,2,0.32604,10,1,1,5.59635e-05,7.39972e-06,0.211264
0.00108206,0.348151,2.02319,6.83971,7.19629,2,0.333726,10,1,1,5.59635e-05,7.39972e-06,0.213913
0.000748619,0.348151,2.02319,6.95855,7.19629,2,0.333726,10,1,1,5.59635e-05,7.39972e-06,0.213913
0.000748619,0.348151,2.02319,7.08664,6.61707,2,0.359014,10,1,1,5.72819e-05,7.39972e-06,0.215628
0.000748619,0.348151,2.04653,7.17384,4.88678,2,0.329795,10,1,1,5.72819e-05,7.9212e-06,0.215628
0.000748619,0.348151,1.67391,6.83761,5.33367,2,0.273006,10,1,1,5.72819e-05,8.09892e-06,0.215628
0.00117212,0.348151,1.67391,6.70932,4.6227,2,0.279315,10,1,1,5.72819e-05,8.09892e-06,0.215628
0.00103141,0.348151,1.67391,6.51609,5.30913,2,0.259815,10,1,1,5.72819e-05,8.09892e-06,0.215628
0.00051892,0.348151,1.67391,6.80744,5.30913,2,0.268264,10,1,1,5.72819e-05,8.09892e-06,0.215628
0.000531732,0.348151,1.67391,6.80141,4.02716,2,0.233961,10,1,1,4.23694e-05,8.08216e-06,0.217442
0.000531732,0.744136,1.67391,6.9952,4.02716,2,0.233961,10,1,1,5.498e-05,4.90067e-06,0.221363
0.000531732,0.245103,1.67391,6.78368,4.02716,2,0.297376,10,1,1,5.498e-05,4.90067e-06,0.221363
0.000531732,0.245103,1.67391,7.04793,4.02111,2,0.294598,10,1,1,5.498e-05,5.72216e-06,0.230338
0.000777183,0.245103,1.67391,7.1605,4.02111,2,0.198001,10,1,1,5.498e-05,7.39765e-06,0.230338
0.000777183,0.245103,1.67391,6.98619,4.15287,2,0.212257,10,1,1,5.498e-05,7.39765e-06,0.230338
0.000777183,0.245103,1.67391,7.17704,4.40506,2,0.21528,10,1,1,5.498e-05,7.39765e-06,0.230338
0.000777183,0.768747,1.67391,7.15037,4.29508,2,0.265931,10,1,1,5.498e-05,7.39765e-06,0.235163
0.000913066,0.768747,1.67391,6.93094,4.29508,2,0.220796,10,1,1,5.498e-05,7.39765e-06,0.235163
0.000503442,0.768747,1.67391,6.73023,4.47487,2,0.220796,10,1,1,5.01113e-05,7.39765e-06,0.235163
0.000503442,0.768747,1.67391,6.77539,4.5454,2,0.179182,10,1,1,4.77414e-05,7.39765e-06,0.238392
0.000503442,0.768747,1.67391,6.93503,4.20604,2,0.212639,10,1,1,4.77414e-05,7.39765e-06,0.228053
